X,Y,Z,layer,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,PH-uniqueid,PH-latD,PH-latM,PH-latSS,PH-latH,PH-lonD,PH-lonM,PH-lonSS,PH-lonH
150.7197222,-33.70722223,548.64,1800 Area-Boundary,58,4,0,9,18004058,33,42,26.00,S,150,43,11.00,E
150.7663129,-33.71184485,548.64,1800 Area-Boundary,59,4,0,10,18004059,33,42,42.64,S,150,45,58.73,E
150.779868,-33.69935509,548.64,1800 Area-Boundary,60,4,0,11,18004060,33,41,57.68,S,150,46,47.52,E
150.7959574,-33.68689107,548.64,1800 Area-Boundary,61,4,0,12,18004061,33,41,12.81,S,150,47,45.45,E
150.8376417,-33.67127222,548.64,1800 Area-Boundary,62,4,0,13,18004062,33,40,16.58,S,150,50,15.51,E
150.8563104,-33.65847219,548.64,1800 Area-Boundary,63,4,0,14,18004063,33,39,30.50,S,150,51,22.72,E
150.8747605,-33.6363306,548.64,1800 Area-Boundary,64,4,0,15,18004064,33,38,10.79,S,150,52,29.14,E
150.8801493,-33.61740165,548.64,1800 Area-Boundary,65,4,0,16,18004065,33,37,02.65,S,150,52,48.54,E
150.8823673,-33.60024504,548.64,1800 Area-Boundary,66,4,0,17,18004066,33,36,00.88,S,150,52,56.52,E
150.8798459,-33.58433261,548.64,1800 Area-Boundary,67,4,0,18,18004067,33,35,03.60,S,150,52,47.45,E
150.8675537,-33.55510535,548.64,1800 Area-Boundary,68,4,0,19,18004068,33,33,18.38,S,150,52,03.19,E
150.8485744,-33.53715236,548.64,1800 Area-Boundary,69,4,0,20,18004069,33,32,13.75,S,150,50,54.87,E
150.8337319,-33.52854695,548.64,1800 Area-Boundary,70,4,0,21,18004070,33,31,42.77,S,150,50,01.43,E
150.8725264,-33.51893421,548.64,1800 Area-Boundary,71,4,0,22,18004071,33,31,08.16,S,150,52,21.10,E
150.8946748,-33.53679424,548.64,1800 Area-Boundary,72,4,0,23,18004072,33,32,12.46,S,150,53,40.83,E
150.9023881,-33.60344755,548.64,1800 Area-Boundary,73,4,0,24,18004073,33,36,12.41,S,150,54,08.60,E
150.9205937,-33.64127897,548.64,1800 Area-Boundary,74,4,0,25,18004074,33,38,28.60,S,150,55,14.14,E
150.9137118,-33.45967629,609.6,2000 Area-Boundary,0,0,0,0,20000000,33,27,34.83,S,150,54,49.36,E
150.9234591,-33.50254117,609.6,2000 Area-Boundary,1,0,0,1,20000001,33,30,09.15,S,150,55,24.45,E
150.9430134,-33.52909001,609.6,2000 Area-Boundary,2,0,0,2,20000002,33,31,44.72,S,150,56,34.85,E
150.9414279,-33.55987141,609.6,2000 Area-Boundary,3,0,0,3,20000003,33,33,35.54,S,150,56,29.14,E
150.9528978,-33.62497265,609.6,2000 Area-Boundary,4,0,0,4,20000004,33,37,29.90,S,150,57,10.43,E
150.962081,-33.64231927,609.6,2000 Area-Boundary,5,0,0,5,20000005,33,38,32.35,S,150,57,43.49,E
150.9615473,-33.66495034,609.6,2000 Area-Boundary,6,0,0,6,20000006,33,39,53.82,S,150,57,41.57,E
150.9461073,-33.69449882,609.6,2000 Area-Boundary,7,0,0,7,20000007,33,41,40.20,S,150,56,45.99,E
150.9506263,-33.72796019,609.6,2000 Area-Boundary,8,0,0,8,20000008,33,43,40.66,S,150,57,02.25,E
150.9734469,-33.76387258,609.6,2000 Area-Boundary,9,0,0,9,20000009,33,45,49.94,S,150,58,24.41,E
150.9407774,-33.78708615,609.6,2000 Area-Boundary,10,0,0,10,20000010,33,47,13.51,S,150,56,26.80,E
150.9334958,-33.83090622,609.6,2000 Area-Boundary,11,0,0,11,20000011,33,49,51.26,S,150,56,00.59,E
150.9590453,-33.86118465,609.6,2000 Area-Boundary,12,0,0,12,20000012,33,51,40.26,S,150,57,32.56,E
150.9416254,-33.87075684,609.6,2000 Area-Boundary,13,0,0,13,20000013,33,52,14.72,S,150,56,29.85,E
150.9215083,-33.87156535,609.6,2000 Area-Boundary,14,0,0,14,20000014,33,52,17.64,S,150,55,17.43,E
150.9162907,-33.89540566,609.6,2000 Area-Boundary,15,0,0,15,20000015,33,53,43.46,S,150,54,58.65,E
150.9333744,-33.91016525,609.6,2000 Area-Boundary,16,0,0,16,20000016,33,54,36.59,S,150,56,00.15,E
150.9411274,-33.92177357,609.6,2000 Area-Boundary,17,0,0,17,20000017,33,55,18.38,S,150,56,28.06,E
150.9486928,-33.94114375,609.6,2000 Area-Boundary,18,0,0,18,20000018,33,56,28.12,S,150,56,55.29,E
150.949466,-33.96921662,609.6,2000 Area-Boundary,19,0,0,19,20000019,33,58,09.18,S,150,56,58.08,E
150.9796586,-33.97236693,609.6,2000 Area-Boundary,20,0,0,20,20000020,33,58,20.52,S,150,58,46.77,E
151.0115746,-33.96531073,609.6,2000 Area-Boundary,21,0,0,21,20000021,33,57,55.12,S,151,00,41.67,E
151.0389803,-33.96818647,609.6,2000 Area-Boundary,22,0,0,22,20000022,33,58,05.47,S,151,02,20.33,E
151.0609704,-33.98053532,609.6,2000 Area-Boundary,23,0,0,23,20000023,33,58,49.93,S,151,03,39.49,E
151.0780452,-34.00136502,609.6,2000 Area-Boundary,24,0,0,24,20000024,34,00,04.91,S,151,04,40.96,E
151.126421,-34.04101432,609.6,2000 Area-Boundary,25,0,0,25,20000025,34,02,27.65,S,151,07,35.12,E
151.1447987,-34.05863096,609.6,2000 Area-Boundary,26,0,0,26,20000026,34,03,31.07,S,151,08,41.28,E
151.1598586,-34.07673262,609.6,2000 Area-Boundary,27,0,0,27,20000027,34,04,36.24,S,151,09,35.49,E
151.1671657,-34.09523646,609.6,2000 Area-Boundary,28,0,0,28,20000028,34,05,42.85,S,151,10,01.80,E
151.1657539,-34.11276812,609.6,2000 Area-Boundary,29,0,0,29,20000029,34,06,45.97,S,151,09,56.71,E
151.1666667,-34.18055555,609.6,2000 Area-Boundary,30,0,0,30,20000030,34,10,50.00,S,151,10,00.00,E
151.1247667,-34.21496944,609.6,2000 Area-Boundary,31,0,0,31,20000031,34,12,53.89,S,151,07,29.16,E
151.1284322,-34.1398054,609.6,2000 Area-Boundary,32,0,0,32,20000032,34,08,23.30,S,151,07,42.36,E
151.1235514,-34.11114533,609.6,2000 Area-Boundary,33,0,0,33,20000033,34,06,40.12,S,151,07,24.79,E
151.1189966,-34.09123049,609.6,2000 Area-Boundary,34,0,0,34,20000034,34,05,28.43,S,151,07,08.39,E
151.1079762,-34.07565793,609.6,2000 Area-Boundary,35,0,0,35,20000035,34,04,32.37,S,151,06,28.71,E
151.0913659,-34.06386646,609.6,2000 Area-Boundary,36,0,0,36,20000036,34,03,49.92,S,151,05,28.92,E
151.086917,-34.05498516,609.6,2000 Area-Boundary,37,0,0,37,20000037,34,03,17.95,S,151,05,12.90,E
151.0660132,-34.03359493,609.6,2000 Area-Boundary,38,0,0,38,20000038,34,02,00.94,S,151,03,57.65,E
151.0468358,-34.02179302,609.6,2000 Area-Boundary,39,0,0,39,20000039,34,01,18.45,S,151,02,48.61,E
151.0275717,-34.01768839,609.6,2000 Area-Boundary,40,0,0,40,20000040,34,01,03.68,S,151,01,39.26,E
150.9977927,-34.01813837,609.6,2000 Area-Boundary,41,0,0,41,20000041,34,01,05.30,S,150,59,52.05,E
150.9655871,-34.0147381,609.6,2000 Area-Boundary,42,0,0,42,20000042,34,00,53.06,S,150,57,56.11,E
150.9275479,-34.0145813,609.6,2000 Area-Boundary,43,0,0,43,20000043,34,00,52.49,S,150,55,39.17,E
150.847911,-34.0190585,609.6,2000 Area-Boundary,44,0,0,44,20000044,34,01,08.61,S,150,50,52.48,E
150.8146434,-33.99395721,609.6,2000 Area-Boundary,45,0,0,45,20000045,33,59,38.25,S,150,48,52.72,E
150.7670332,-33.98593807,609.6,2000 Area-Boundary,46,0,0,46,20000046,33,59,09.38,S,150,46,01.32,E
150.7528075,-33.95136421,609.6,2000 Area-Boundary,47,0,0,47,20000047,33,57,04.91,S,150,45,10.11,E
150.7536111,-33.89194445,609.6,2000 Area-Boundary,48,0,0,48,20000048,33,53,31.00,S,150,45,13.00,E
150.7869813,-33.81698745,609.6,2000 Area-Boundary,49,0,0,49,20000049,33,49,01.15,S,150,47,13.13,E
150.8203665,-33.7967884,609.6,2000 Area-Boundary,50,0,0,50,20000050,33,47,48.44,S,150,49,13.32,E
150.8644327,-33.80013852,609.6,2000 Area-Boundary,51,0,0,51,20000051,33,48,00.50,S,150,51,51.96,E
150.9050886,-33.75693671,609.6,2000 Area-Boundary,52,0,0,52,20000052,33,45,24.97,S,150,54,18.32,E
150.9179644,-33.69795905,609.6,2000 Area-Boundary,53,0,0,53,20000053,33,41,52.65,S,150,55,04.67,E
150.9205937,-33.64127897,609.6,2000 Area-Boundary,54,0,0,54,20000054,33,38,28.60,S,150,55,14.14,E
150.9023881,-33.60344755,609.6,2000 Area-Boundary,55,0,0,55,20000055,33,36,12.41,S,150,54,08.60,E
150.8946748,-33.53679424,609.6,2000 Area-Boundary,56,0,0,56,20000056,33,32,12.46,S,150,53,40.83,E
150.8725264,-33.51893421,609.6,2000 Area-Boundary,57,0,0,57,20000057,33,31,08.16,S,150,52,21.10,E
150.8337319,-33.52854695,609.6,2000 Area-Boundary,58,0,0,58,20000058,33,31,42.77,S,150,50,01.43,E
150.8149965,-33.52902368,609.6,2000 Area-Boundary,59,0,0,59,20000059,33,31,44.49,S,150,48,53.99,E
150.7669027,-33.54138356,609.6,2000 Area-Boundary,60,0,0,60,20000060,33,32,28.98,S,150,46,00.85,E
150.7576996,-33.54823814,609.6,2000 Area-Boundary,61,0,0,61,20000061,33,32,53.66,S,150,45,27.72,E
150.7324394,-33.57844061,609.6,2000 Area-Boundary,62,0,0,62,20000062,33,34,42.39,S,150,43,56.78,E
150.7093933,-33.60194415,609.6,2000 Area-Boundary,63,0,0,63,20000063,33,36,07.00,S,150,42,33.82,E
150.7054357,-33.55256818,609.6,2000 Area-Boundary,64,0,0,64,20000064,33,33,09.25,S,150,42,19.57,E
150.7506496,-33.50496793,609.6,2000 Area-Boundary,65,0,0,65,20000065,33,30,17.88,S,150,45,02.34,E
150.8180585,-33.49055558,609.6,2000 Area-Boundary,66,0,0,66,20000066,33,29,26.00,S,150,49,05.01,E
150.8480809,-33.47288301,609.6,2000 Area-Boundary,67,0,0,67,20000067,33,28,22.38,S,150,50,53.09,E
150.8597552,-33.45703669,609.6,2000 Area-Boundary,68,0,0,68,20000068,33,27,25.33,S,150,51,35.12,E
150.90312,-33.44516828,609.6,2000 Area-Boundary,69,0,0,69,20000069,33,26,42.61,S,150,54,11.23,E
150.9137118,-33.45967629,609.6,2000 Area-Boundary,70,0,0,70,20000070,33,27,34.83,S,150,54,49.36,E
151.3841667,-33.68916666,609.6,2000 Area-Boundary,71,1,0,0,20001071,33,41,21.00,S,151,23,03.00,E
151.3717645,-33.77401035,609.6,2000 Area-Boundary,72,1,0,1,20001072,33,46,26.44,S,151,22,18.35,E
151.3599,-33.83165434,609.6,2000 Area-Boundary,73,1,0,2,20001073,33,49,53.96,S,151,21,35.64,E
151.3451879,-33.85811583,609.6,2000 Area-Boundary,74,1,0,3,20001074,33,51,29.22,S,151,20,42.68,E
151.276022,-33.8729201,609.6,2000 Area-Boundary,75,1,0,4,20001075,33,52,22.51,S,151,16,33.68,E
151.2592694,-33.76843312,609.6,2000 Area-Boundary,76,1,0,5,20001076,33,46,06.36,S,151,15,33.37,E
151.3242189,-33.7019813,609.6,2000 Area-Boundary,77,1,0,6,20001077,33,42,07.13,S,151,19,27.19,E
151.3624324,-33.54915917,609.6,2000 Area-Boundary,78,1,0,7,20001078,33,32,56.97,S,151,21,44.76,E
151.45,-33.4875,609.6,2000 Area-Boundary,79,1,0,8,20001079,33,29,15.00,S,151,27,00.00,E
151.5700657,-33.27027607,609.6,2000 Area-Boundary,80,1,0,9,20001080,33,16,12.99,S,151,34,12.24,E
151.5701391,-33.26577252,609.6,2000 Area-Boundary,81,1,0,10,20001081,33,15,56.78,S,151,34,12.50,E
151.5769811,-33.26852331,609.6,2000 Area-Boundary,82,1,0,11,20001082,33,16,06.68,S,151,34,37.13,E
151.5769812,-33.26852332,609.6,2000 Area-Boundary,83,1,0,12,20001083,33,16,06.68,S,151,34,37.13,E
151.5909199,-33.27437841,609.6,2000 Area-Boundary,84,1,0,13,20001084,33,16,27.76,S,151,35,27.31,E
151.5909199,-33.27437842,609.6,2000 Area-Boundary,85,1,0,14,20001085,33,16,27.76,S,151,35,27.31,E
151.6047371,-33.28043506,609.6,2000 Area-Boundary,86,1,0,15,20001086,33,16,49.57,S,151,36,17.05,E
151.6047371,-33.28043507,609.6,2000 Area-Boundary,87,1,0,16,20001087,33,16,49.57,S,151,36,17.05,E
151.6184285,-33.28669147,609.6,2000 Area-Boundary,88,1,0,17,20001088,33,17,12.09,S,151,37,06.34,E
151.6184286,-33.28669148,609.6,2000 Area-Boundary,89,1,0,18,20001089,33,17,12.09,S,151,37,06.34,E
151.6319902,-33.29314579,609.6,2000 Area-Boundary,90,1,0,19,20001090,33,17,35.32,S,151,37,55.16,E
151.6319902,-33.2931458,609.6,2000 Area-Boundary,91,1,0,20,20001091,33,17,35.32,S,151,37,55.16,E
151.6360239,-33.2951438,609.6,2000 Area-Boundary,92,1,0,21,20001092,33,17,42.52,S,151,38,09.69,E
151.6359491,-33.29995474,609.6,2000 Area-Boundary,93,1,0,22,20001093,33,17,59.84,S,151,38,09.42,E
151.3841667,-33.68916666,609.6,2000 Area-Boundary,94,1,0,23,20001094,33,41,21.00,S,151,23,03.00,E
151.0179303,-33.79153368,640.08,2100 Area-Boundary,0,0,0,0,21000000,33,47,29.52,S,151,01,04.55,E
151.0455888,-33.79784997,640.08,2100 Area-Boundary,1,0,0,1,21000001,33,47,52.26,S,151,02,44.12,E
151.1297071,-33.78912384,640.08,2100 Area-Boundary,2,0,0,2,21000002,33,47,20.85,S,151,07,46.95,E
151.2592694,-33.76843312,640.08,2100 Area-Boundary,3,0,0,3,21000003,33,46,06.36,S,151,15,33.37,E
151.276022,-33.8729201,640.08,2100 Area-Boundary,4,0,0,4,21000004,33,52,22.51,S,151,16,33.68,E
151.2575678,-33.91314468,640.08,2100 Area-Boundary,5,0,0,5,21000005,33,54,47.32,S,151,15,27.24,E
151.2397889,-33.93043889,640.08,2100 Area-Boundary,6,0,0,6,21000006,33,55,49.58,S,151,14,23.24,E
151.2026778,-33.94019445,640.08,2100 Area-Boundary,7,0,0,7,21000007,33,56,24.70,S,151,12,09.64,E
151.1761056,-33.93189167,640.08,2100 Area-Boundary,8,0,0,8,21000008,33,55,54.81,S,151,10,33.98,E
151.1654778,-33.92673611,640.08,2100 Area-Boundary,9,0,0,9,21000009,33,55,36.25,S,151,09,55.72,E
151.1592889,-33.92187778,640.08,2100 Area-Boundary,10,0,0,10,21000010,33,55,18.76,S,151,09,33.44,E
151.1464222,-33.90828611,640.08,2100 Area-Boundary,11,0,0,11,21000011,33,54,29.83,S,151,08,47.12,E
151.1322098,-33.895218,640.08,2100 Area-Boundary,12,0,0,12,21000012,33,53,42.78,S,151,07,55.96,E
151.1239574,-33.882034,640.08,2100 Area-Boundary,13,0,0,13,21000013,33,52,55.32,S,151,07,26.25,E
151.1236368,-33.81906936,640.08,2100 Area-Boundary,14,0,0,14,21000014,33,49,08.65,S,151,07,25.09,E
151.105969,-33.81450045,640.08,2100 Area-Boundary,15,0,0,15,21000015,33,48,52.20,S,151,06,21.49,E
151.0879095,-33.82761943,640.08,2100 Area-Boundary,16,0,0,16,21000016,33,49,39.43,S,151,05,16.47,E
151.0675722,-33.83221667,640.08,2100 Area-Boundary,17,0,0,17,21000017,33,49,55.98,S,151,04,03.26,E
151.0415631,-33.87412717,640.08,2100 Area-Boundary,18,0,0,18,21000018,33,52,26.86,S,151,02,29.63,E
150.9885091,-33.86900612,640.08,2100 Area-Boundary,19,0,0,19,21000019,33,52,08.42,S,150,59,18.63,E
150.9643455,-33.86746267,640.08,2100 Area-Boundary,20,0,0,20,21000020,33,52,02.87,S,150,57,51.64,E
150.9590453,-33.86118465,640.08,2100 Area-Boundary,21,0,0,21,21000021,33,51,40.26,S,150,57,32.56,E
150.9334958,-33.83090622,640.08,2100 Area-Boundary,22,0,0,22,21000022,33,49,51.26,S,150,56,00.59,E
150.9407774,-33.78708615,640.08,2100 Area-Boundary,23,0,0,23,21000023,33,47,13.51,S,150,56,26.80,E
150.9734469,-33.76387258,640.08,2100 Area-Boundary,24,0,0,24,21000024,33,45,49.94,S,150,58,24.41,E
151.0179303,-33.79153368,640.08,2100 Area-Boundary,25,0,0,25,21000025,33,47,29.52,S,151,01,04.55,E
150.7536111,-33.89194445,670.56,2200 Area-Boundary,0,0,0,0,22000000,33,53,31.00,S,150,45,13.00,E
150.7528075,-33.95136421,670.56,2200 Area-Boundary,1,0,0,1,22000001,33,57,04.91,S,150,45,10.11,E
150.7670332,-33.98593807,670.56,2200 Area-Boundary,2,0,0,2,22000002,33,59,09.38,S,150,46,01.32,E
150.8146434,-33.99395721,670.56,2200 Area-Boundary,3,0,0,3,22000003,33,59,38.25,S,150,48,52.72,E
150.847911,-34.0190585,670.56,2200 Area-Boundary,4,0,0,4,22000004,34,01,08.61,S,150,50,52.48,E
150.9275479,-34.0145813,670.56,2200 Area-Boundary,5,0,0,5,22000005,34,00,52.49,S,150,55,39.17,E
150.9655871,-34.0147381,670.56,2200 Area-Boundary,6,0,0,6,22000006,34,00,53.06,S,150,57,56.11,E
150.9977927,-34.01813837,670.56,2200 Area-Boundary,7,0,0,7,22000007,34,01,05.30,S,150,59,52.05,E
151.0275717,-34.01768839,670.56,2200 Area-Boundary,8,0,0,8,22000008,34,01,03.68,S,151,01,39.26,E
151.0468358,-34.02179302,670.56,2200 Area-Boundary,9,0,0,9,22000009,34,01,18.45,S,151,02,48.61,E
151.0660132,-34.03359493,670.56,2200 Area-Boundary,10,0,0,10,22000010,34,02,00.94,S,151,03,57.65,E
151.086917,-34.05498516,670.56,2200 Area-Boundary,11,0,0,11,22000011,34,03,17.95,S,151,05,12.90,E
151.0913659,-34.06386646,670.56,2200 Area-Boundary,12,0,0,12,22000012,34,03,49.92,S,151,05,28.92,E
151.1079762,-34.07565793,670.56,2200 Area-Boundary,13,0,0,13,22000013,34,04,32.37,S,151,06,28.71,E
151.1189966,-34.09123049,670.56,2200 Area-Boundary,14,0,0,14,22000014,34,05,28.43,S,151,07,08.39,E
151.1235514,-34.11114533,0,2200 Area-Boundary,15,0,0,15,22000015,34,06,40.12,S,151,07,24.79,E
151.1284322,-34.1398054,670.56,2200 Area-Boundary,16,0,0,16,22000016,34,08,23.30,S,151,07,42.36,E
151.1247667,-34.21496944,670.56,2200 Area-Boundary,17,0,0,17,22000017,34,12,53.89,S,151,07,29.16,E
151.0947877,-34.23960031,670.56,2200 Area-Boundary,18,0,0,18,22000018,34,14,22.56,S,151,05,41.24,E
151.0987241,-34.1856207,670.56,2200 Area-Boundary,19,0,0,19,22000019,34,11,08.23,S,151,05,55.41,E
151.0944989,-34.16649837,670.56,2200 Area-Boundary,20,0,0,20,22000020,34,09,59.39,S,151,05,40.20,E
151.0484544,-34.09387932,670.56,2200 Area-Boundary,21,0,0,21,22000021,34,05,37.97,S,151,02,54.44,E
151.0172883,-34.0687607,670.56,2200 Area-Boundary,22,0,0,22,22000022,34,04,07.54,S,151,01,02.24,E
150.9464622,-34.04892676,670.56,2200 Area-Boundary,23,0,0,23,22000023,34,02,56.14,S,150,56,47.26,E
150.9108654,-34.0520667,670.56,2200 Area-Boundary,24,0,0,24,22000024,34,03,07.44,S,150,54,39.12,E
150.8721873,-34.07080933,670.56,2200 Area-Boundary,25,0,0,25,22000025,34,04,14.91,S,150,52,19.87,E
150.8132437,-34.07741831,670.56,2200 Area-Boundary,26,0,0,26,22000026,34,04,38.71,S,150,48,47.68,E
150.7554709,-34.10044625,670.56,2200 Area-Boundary,27,0,0,27,22000027,34,06,01.61,S,150,45,19.70,E
150.7029158,-34.08228161,670.56,2200 Area-Boundary,28,0,0,28,22000028,34,04,56.21,S,150,42,10.50,E
150.6606965,-34.03964947,670.56,2200 Area-Boundary,29,0,0,29,22000029,34,02,22.74,S,150,39,38.51,E
150.6589918,-33.93875308,670.56,2200 Area-Boundary,30,0,0,30,22000030,33,56,19.51,S,150,39,32.37,E
150.6420241,-33.90576282,670.56,2200 Area-Boundary,31,0,0,31,22000031,33,54,20.75,S,150,38,31.29,E
150.6505804,-33.86280978,670.56,2200 Area-Boundary,32,0,0,32,22000032,33,51,46.12,S,150,39,02.09,E
150.7027292,-33.82294404,670.56,2200 Area-Boundary,33,0,0,33,22000033,33,49,22.60,S,150,42,09.83,E
150.6941667,-33.88111111,670.56,2200 Area-Boundary,34,0,0,34,22000034,33,52,52.00,S,150,41,39.00,E
150.7536111,-33.89194445,670.56,2200 Area-Boundary,35,0,0,35,22000035,33,53,31.00,S,150,45,13.00,E
151.113966,-33.57508823,670.56,2200 Area-Boundary,36,1,0,0,22001036,33,34,30.32,S,151,06,50.28,E
151.1576404,-33.54995251,670.56,2200 Area-Boundary,37,1,0,1,22001037,33,32,59.83,S,151,09,27.51,E
151.3624324,-33.54915917,670.56,2200 Area-Boundary,38,1,0,2,22001038,33,32,56.97,S,151,21,44.76,E
151.3242189,-33.7019813,670.56,2200 Area-Boundary,39,1,0,3,22001039,33,42,07.13,S,151,19,27.19,E
151.2592694,-33.76843312,670.56,2200 Area-Boundary,40,1,0,4,22001040,33,46,06.36,S,151,15,33.37,E
151.1297071,-33.78912384,670.56,2200 Area-Boundary,41,1,0,5,22001041,33,47,20.85,S,151,07,46.95,E
151.0455888,-33.79784997,670.56,2200 Area-Boundary,42,1,0,6,22001042,33,47,52.26,S,151,02,44.12,E
151.0179303,-33.79153368,670.56,2200 Area-Boundary,43,1,0,7,22001043,33,47,29.52,S,151,01,04.55,E
150.9734469,-33.76387258,670.56,2200 Area-Boundary,44,1,0,8,22001044,33,45,49.94,S,150,58,24.41,E
150.9506263,-33.72796019,670.56,2200 Area-Boundary,45,1,0,9,22001045,33,43,40.66,S,150,57,02.25,E
150.9461073,-33.69449882,670.56,2200 Area-Boundary,46,1,0,10,22001046,33,41,40.20,S,150,56,45.99,E
150.9615473,-33.66495034,670.56,2200 Area-Boundary,47,1,0,11,22001047,33,39,53.82,S,150,57,41.57,E
150.962081,-33.64231927,670.56,2200 Area-Boundary,48,1,0,12,22001048,33,38,32.35,S,150,57,43.49,E
150.9528978,-33.62497265,670.56,2200 Area-Boundary,49,1,0,13,22001049,33,37,29.90,S,150,57,10.43,E
150.9414279,-33.55987141,670.56,2200 Area-Boundary,50,1,0,14,22001050,33,33,35.54,S,150,56,29.14,E
150.9430134,-33.52909001,670.56,2200 Area-Boundary,51,1,0,15,22001051,33,31,44.72,S,150,56,34.85,E
151.0189105,-33.56959048,670.56,2200 Area-Boundary,52,1,0,16,22001052,33,34,10.53,S,151,01,08.08,E
151.113966,-33.57508823,670.56,2200 Area-Boundary,53,1,0,17,22001053,33,34,30.32,S,151,06,50.28,E
150.8132437,-34.07741831,762,2500 Area-Boundary,0,0,0,0,25000000,34,04,38.71,S,150,48,47.68,E
150.8721873,-34.07080933,762,2500 Area-Boundary,1,0,0,1,25000001,34,04,14.91,S,150,52,19.87,E
150.9108654,-34.0520667,762,2500 Area-Boundary,2,0,0,2,25000002,34,03,07.44,S,150,54,39.12,E
150.9464622,-34.04892676,762,2500 Area-Boundary,3,0,0,3,25000003,34,02,56.14,S,150,56,47.26,E
151.0172883,-34.0687607,762,2500 Area-Boundary,4,0,0,4,25000004,34,04,07.54,S,151,01,02.24,E
151.0484544,-34.09387932,762,2500 Area-Boundary,5,0,0,5,25000005,34,05,37.97,S,151,02,54.44,E
151.0944989,-34.16649837,762,2500 Area-Boundary,6,0,0,6,25000006,34,09,59.39,S,151,05,40.20,E
151.0987241,-34.1856207,762,2500 Area-Boundary,7,0,0,7,25000007,34,11,08.23,S,151,05,55.41,E
151.0947877,-34.23960031,762,2500 Area-Boundary,8,0,0,8,25000008,34,14,22.56,S,151,05,41.24,E
151.0639702,-34.26810898,762,2500 Area-Boundary,9,0,0,9,25000009,34,16,05.19,S,151,03,50.29,E
151.0144697,-34.17862616,762,2500 Area-Boundary,10,0,0,10,25000010,34,10,43.05,S,151,00,52.09,E
150.9612398,-34.13390929,762,2500 Area-Boundary,11,0,0,11,25000011,34,08,02.07,S,150,57,40.46,E
150.8646705,-34.11994537,762,2500 Area-Boundary,12,0,0,12,25000012,34,07,11.80,S,150,51,52.81,E
150.7407877,-34.12718398,762,2500 Area-Boundary,13,0,0,13,25000013,34,07,37.86,S,150,44,26.84,E
150.7029158,-34.08228161,762,2500 Area-Boundary,14,0,0,14,25000014,34,04,56.21,S,150,42,10.50,E
150.7554709,-34.10044625,762,2500 Area-Boundary,15,0,0,15,25000015,34,06,01.61,S,150,45,19.70,E
150.8132437,-34.07741831,762,2500 Area-Boundary,16,0,0,16,25000016,34,04,38.71,S,150,48,47.68,E
151.1230556,-33.37472222,762,2500 Area-Boundary,17,1,0,0,25001017,33,22,29.00,S,151,07,23.00,E
151.3339639,-33.36759722,762,2500 Area-Boundary,18,1,0,1,25001018,33,22,03.35,S,151,20,02.27,E
151.4359116,-33.22643733,762,2500 Area-Boundary,19,1,0,2,25001019,33,13,35.17,S,151,26,09.28,E
151.4359826,-33.22245266,762,2500 Area-Boundary,20,1,0,3,25001020,33,13,20.83,S,151,26,09.54,E
151.4467576,-33.22516358,762,2500 Area-Boundary,21,1,0,4,25001021,33,13,30.59,S,151,26,48.33,E
151.4467576,-33.22516359,762,2500 Area-Boundary,22,1,0,5,25001022,33,13,30.59,S,151,26,48.33,E
151.4615998,-33.22913396,762,2500 Area-Boundary,23,1,0,6,25001023,33,13,44.88,S,151,27,41.76,E
151.4615998,-33.22913397,762,2500 Area-Boundary,24,1,0,7,25001024,33,13,44.88,S,151,27,41.76,E
151.4763589,-33.23331929,762,2500 Area-Boundary,25,1,0,8,25001025,33,13,59.95,S,151,28,34.89,E
151.4763589,-33.2333193,762,2500 Area-Boundary,26,1,0,9,25001026,33,13,59.95,S,151,28,34.89,E
151.4910305,-33.23771833,762,2500 Area-Boundary,27,1,0,10,25001027,33,14,15.79,S,151,29,27.71,E
151.4910305,-33.23771834,762,2500 Area-Boundary,28,1,0,11,25001028,33,14,15.79,S,151,29,27.71,E
151.5056103,-33.24232979,762,2500 Area-Boundary,29,1,0,12,25001029,33,14,32.39,S,151,30,20.20,E
151.5056103,-33.2423298,762,2500 Area-Boundary,30,1,0,13,25001030,33,14,32.39,S,151,30,20.20,E
151.520094,-33.24715229,762,2500 Area-Boundary,31,1,0,14,25001031,33,14,49.75,S,151,31,12.34,E
151.520094,-33.2471523,762,2500 Area-Boundary,32,1,0,15,25001032,33,14,49.75,S,151,31,12.34,E
151.5344771,-33.25218442,762,2500 Area-Boundary,33,1,0,16,25001033,33,15,07.86,S,151,32,04.12,E
151.5344772,-33.25218443,762,2500 Area-Boundary,34,1,0,17,25001034,33,15,07.86,S,151,32,04.12,E
151.5487556,-33.25742468,762,2500 Area-Boundary,35,1,0,18,25001035,33,15,26.73,S,151,32,55.52,E
151.5487556,-33.25742468,762,2500 Area-Boundary,36,1,0,19,25001036,33,15,26.73,S,151,32,55.52,E
151.562925,-33.26287151,762,2500 Area-Boundary,37,1,0,20,25001037,33,15,46.34,S,151,33,46.53,E
151.562925,-33.26287152,762,2500 Area-Boundary,38,1,0,21,25001038,33,15,46.34,S,151,33,46.53,E
151.5701391,-33.26577252,762,2500 Area-Boundary,39,1,0,22,25001039,33,15,56.78,S,151,34,12.50,E
151.5700657,-33.27027607,762,2500 Area-Boundary,40,1,0,23,25001040,33,16,12.99,S,151,34,12.24,E
